카드이용내역,,,,,,,,,,,,,,
■ 카드이용내역 요약,,,,,,,,,,,,,,
조회기간,사용처구분,정상∙취소 구분,이용구분,건수합계,금액합계(원),,,,,,,,,
2024.12.03~2025.12.02,전체,전체,전체,933건,"16,617,923",,,,,,,,,
■ 국내이용내역 상세,,,,,,,,,,,,,,
이용일자,이용시간,이용카드,이용가맹점,업종,이용금액,이용구분,할부개월,승인번호,취소여부,취소일자,취소금액,포인트사용,온누리상품권사용금액,매입여부
2025.03.10,14:29,본인 우리은행 포인트플러스 GRANDE(9*3*),비알코리아(주)던킨도너츠 건대입구역점,제과점/아이스크림점,"5,000",일시불,-,21384161,N,,0,0,0,Y
2025.03.10,13:27,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 구로공단역점,편의점,"6,600",일시불,-,33824160,N,,0,0,0,Y
2025.03.09,18:25,본인 우리은행 포인트플러스 GRANDE(9*3*),인터넷상거래_주식회사 바이트랩,PG(온라인),"48,800",일시불,-,59580159,N,,0,0,0,Y
2025.03.09,18:07,본인 우리은행 포인트플러스 GRANDE(9*3*),푸드나무_주식회사 푸드나무,PG(온라인),"24,900",일시불,-,54127158,N,,0,0,0,Y
2025.03.09,12:12,본인 우리은행 포인트플러스 GRANDE(9*3*),만두와친구들,한식(한정식),"10,000",일시불,-,34248157,N,,0,0,0,Y
2025.03.09,7:29,본인 우리은행 포인트플러스 GRANDE(9*3*),스타벅스코리아,커피전문점,"8,900",일시불,-,55908156,N,,0,0,0,Y
2025.03.08,23:03,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,50334155,N,,0,0,0,Y
2025.03.08,22:30,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"3,300",일시불,-,50321154,N,,0,0,0,Y
2025.03.08,21:51,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"3,300",일시불,-,31919153,N,,0,0,0,Y
2025.03.08,20:34,본인 우리은행 포인트플러스 GRANDE(9*3*),후무후무,일식(횟집),"13,500",일시불,-,51781152,N,,0,0,0,Y
2025.03.08,15:35,본인 우리은행 포인트플러스 GRANDE(9*3*),동경(주)영등포지점,기타일반음식,"5,300",일시불,-,63971151,N,,0,0,0,Y
2025.03.08,14:33,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"9,500",일시불,-,48120150,N,,0,0,0,Y
2025.03.08,14:28,본인 우리은행 포인트플러스 GRANDE(9*3*),플러스약국,약국,"1,000",일시불,-,61331149,N,,0,0,0,Y
2025.03.06,15:22,본인 우리은행 포인트플러스 GRANDE(9*3*),티머니택시(법인)_3,PG택시,"12,500",일시불,-,30073148,N,,0,0,0,Y
2025.03.06,11:55,본인 우리은행 포인트플러스 GRANDE(9*3*),티머니택시_0,PG택시,"9,200",일시불,-,50423147,N,,0,0,0,Y
2025.03.06,11:22,본인 우리은행 포인트플러스 GRANDE(9*3*),티머니택시_0,PG택시,"7,300",일시불,-,29230146,N,,0,0,0,Y
2025.03.04,18:19,본인 우리은행 포인트플러스 GRANDE(9*3*),라임라빌(LimeRabit),커피전문점,"11,600",일시불,-,58362145,N,,0,0,0,Y
2025.03.04,18:12,본인 우리은행 포인트플러스 GRANDE(9*3*),미스타교자 신도림점,중식,"17,000",일시불,-,49048144,N,,0,0,0,Y
2025.03.04,1:24,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_Google Play,간편결제(온라인),"4,250",일시불,-,35315143,N,,0,0,0,Y
2025.03.03,22:00,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_Google Play,간편결제(온라인),"5,000",일시불,-,37376142,N,,0,0,0,Y
2025.03.03,21:07,본인 우리은행 포인트플러스 GRANDE(9*3*),홈플러스신도림점,할인점,"6,320",일시불,-,38200141,N,,0,0,0,Y
2025.03.03,16:10,본인 우리은행 포인트플러스 GRANDE(9*3*),브루클린커피,커피전문점,"9,000",일시불,-,30371140,N,,0,0,0,Y
2025.03.01,22:29,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"4,500",일시불,-,28592139,N,,0,0,0,Y
2025.03.01,15:51,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,34231138,N,,0,0,0,Y
2025.03.01,15:10,본인 우리은행 포인트플러스 GRANDE(9*3*),홍콩반점 고척동양대점,중식,"12,200",일시불,-,42105137,N,,0,0,0,Y
2025.03.01,9:10,본인 우리은행 포인트플러스 GRANDE(9*3*),뚜레쥬르 신도림역점,제과점/아이스크림점,"9,500",일시불,-,63124136,N,,0,0,0,Y
2025.03.01,6:56,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"10,000",일시불,-,42218135,N,,0,0,0,Y
2025.02.28,21:09,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이)_쿠팡(쿠페이),PG(온라인),"26,490",일시불,-,39319134,N,,0,0,0,Y
2025.02.28,21:06,본인 우리은행 포인트플러스 GRANDE(9*3*),컬리_컬리페이_컬리_신용카드,PG(온라인),"41,480",일시불,-,32687133,N,,0,0,0,Y
2025.02.28,17:52,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이),간편결제(온라인),"57,400",일시불,-,29333132,N,,0,0,0,Y
2025.02.28,14:09,본인 우리은행 포인트플러스 GRANDE(9*3*),KOCES 결제대행,PG(오프라인),"1,100",일시불,-,51842131,N,,0,0,0,Y
2025.02.28,13:53,본인 우리은행 포인트플러스 GRANDE(9*3*),코레일유통(주)[R.F자판기],기타음료식품,200,일시불,-,43444130,N,,0,0,0,Y
2025.02.28,13:52,본인 우리은행 포인트플러스 GRANDE(9*3*),코레일유통(주)[R.F자판기],기타음료식품,200,일시불,-,29939129,N,,0,0,0,Y
2025.02.28,11:40,본인 우리은행 포인트플러스 GRANDE(9*3*),코레일유통(주)[R.F자판기],기타음료식품,"1,000",일시불,-,61410128,N,,0,0,0,Y
2025.02.28,11:39,본인 우리은행 포인트플러스 GRANDE(9*3*),코레일유통(주)[R.F자판기],기타음료식품,"1,000",일시불,-,41890127,N,,0,0,0,Y
2025.02.28,11:35,본인 우리은행 포인트플러스 GRANDE(9*3*),이동의즐거움_택시_0,PG택시,"8,500",일시불,-,33880126,N,,0,0,0,Y
2025.02.27,23:00,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 강릉안목항점,편의점,"8,100",일시불,-,31642125,N,,0,0,0,Y
2025.02.27,19:07,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 강릉안목항점,편의점,"4,000",일시불,-,60149124,N,,0,0,0,Y
2025.02.27,17:47,본인 우리은행 포인트플러스 GRANDE(9*3*),텐퍼센트커피 경포비치점,커피전문점,"4,800",일시불,-,46912123,N,,0,0,0,Y
2025.02.27,17:45,본인 우리은행 포인트플러스 GRANDE(9*3*),텐퍼센트커피 경포비치점,커피전문점,"8,000",일시불,-,63385122,N,,0,0,0,Y
2025.02.27,16:10,본인 우리은행 포인트플러스 GRANDE(9*3*),이동의즐거움_택시8,PG택시,"6,700",일시불,-,30113121,N,,0,0,0,Y
2025.02.26,19:12,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_신용카드(배달의민족),PG(온라인),"37,000",일시불,-,26987120,N,,0,0,0,Y
2025.02.26,17:55,본인 우리은행 포인트플러스 GRANDE(9*3*),강릉당커피콩빵 안목해변점,제과점/아이스크림점,"6,000",일시불,-,31752119,N,,0,0,0,Y
2025.02.26,17:38,본인 우리은행 포인트플러스 GRANDE(9*3*),안목역,커피전문점,"1,500",일시불,-,43194118,N,,0,0,0,Y
2025.02.26,14:15,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 갤러리밥스,커피전문점,"12,000",일시불,-,43738117,N,,0,0,0,Y
2025.02.26,13:05,본인 우리은행 포인트플러스 GRANDE(9*3*),강릉역옹막,패밀리레스토랑,"21,000",일시불,-,23375116,N,,0,0,0,Y
2025.02.26,8:37,본인 우리은행 포인트플러스 GRANDE(9*3*),알뜨 (HALTE),커피전문점,"16,500",일시불,-,53117115,N,,0,0,0,Y
2025.02.26,5:38,본인 우리은행 포인트플러스 GRANDE(9*3*),코레일유통주식회사(서울역),편의점,"7,000",일시불,-,68467114,N,,0,0,0,Y
2025.02.25,14:12,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브영(주)디큐브시티점,화장품,"6,300",일시불,-,46274113,N,,0,0,0,Y
2025.02.25,13:49,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"6,000",일시불,-,34016112,N,,0,0,0,Y
2025.02.25,12:50,본인 우리은행 포인트플러스 GRANDE(9*3*),플러스약국,약국,"11,000",일시불,-,20444111,N,,0,0,0,Y
2025.02.25,11:16,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)교보문고,서적(서점),"39,000",일시불,-,61533110,N,,0,0,0,Y
2025.02.25,10:55,본인 우리은행 포인트플러스 GRANDE(9*3*),엘리스,한식(한정식),"5,000",일시불,-,41306109,N,,0,0,0,Y
2025.02.25,8:14,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"9,900",일시불,-,30183108,N,,0,0,0,Y
2025.02.24,18:31,본인 우리은행 포인트플러스 GRANDE(9*3*),아재식당 고척점,한식(한정식),"10,500",일시불,-,54198107,N,,0,0,0,Y
2025.02.24,18:29,본인 우리은행 포인트플러스 GRANDE(9*3*),한국철도공사(승차권발매),철도,"52,000",할부,2 개월,68433106,N,,0,0,0,Y
2025.02.24,16:47,본인 우리은행 포인트플러스 GRANDE(9*3*),스마트백평치과의원,치과,"50,000",일시불,-,45668105,N,,0,0,0,Y
2025.02.24,15:20,본인 우리은행 포인트플러스 GRANDE(9*3*),새봄정신건강의학과의원,신경과/신경외과,"11,600",일시불,-,35485104,N,,0,0,0,Y
2025.02.23,18:52,본인 우리은행 포인트플러스 GRANDE(9*3*),한국철도공사(승차권발매),철도,"43,500",일시불,-,66069103,N,,0,0,0,Y
2025.02.23,17:19,본인 우리은행 포인트플러스 GRANDE(9*3*),투썸플레이스 동양미래대점,커피전문점,"14,700",일시불,-,60760102,N,,0,0,0,Y
2025.02.23,15:44,본인 우리은행 포인트플러스 GRANDE(9*3*),백소정 동양미래대점,일식(횟집),"12,900",일시불,-,39546101,N,,0,0,0,Y
2025.02.22,20:53,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"8,900",일시불,-,57012100,N,,0,0,0,Y
2025.02.22,20:25,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"8,600",일시불,-,59280099,N,,0,0,0,Y
2025.02.22,0:13,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"1,800",일시불,-,41672098,N,,0,0,0,Y
2025.02.21,21:25,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 신도림미래사랑점,편의점,"5,000",일시불,-,58848097,N,,0,0,0,Y
2025.02.21,14:09,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)이니시스_소키씨앤티,PG(온라인),"37,900",일시불,-,46293096,N,,0,0,0,Y
2025.02.20,19:54,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"8,900",일시불,-,51954095,N,,0,0,0,Y
2025.02.20,19:30,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"8,600",일시불,-,32749094,N,,0,0,0,Y
2025.02.20,19:08,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"10,000",일시불,-,46082093,N,,0,0,0,Y
2025.02.20,14:55,본인 우리은행 포인트플러스 GRANDE(9*3*),카카오_멜론,PG(오프라인),"8,690",일시불,-,35579092,N,,0,0,0,Y
2025.02.19,20:57,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"8,000",일시불,-,54937091,N,,0,0,0,Y
2025.02.19,7:54,본인 우리은행 포인트플러스 GRANDE(9*3*),그리티(원더브라)_원더브라,PG(온라인),"80,100",할부,5 개월,40282090,N,,0,0,0,Y
2025.02.19,1:07,본인 우리은행 포인트플러스 GRANDE(9*3*),컬리_컬리페이_컬리_신용카드,PG(온라인),"45,060",일시불,-,52678089,N,,0,0,0,Y
2025.02.19,0:54,본인 우리은행 포인트플러스 GRANDE(9*3*),젝시믹스_브랜드엑스코퍼레이션,PG(온라인),"41,426",일시불,-,60416088,N,,0,0,0,Y
2025.02.17,21:55,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_(주)우아한형제,PG(온라인),"24,300",일시불,-,65805087,N,,0,0,0,Y
2025.02.17,11:11,본인 우리은행 포인트플러스 GRANDE(9*3*),프레퍼스 다이어트 푸드 신도림점,기타일반음식,"9,900",일시불,-,22262086,N,,0,0,0,Y
2025.02.16,22:08,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"4,050",일시불,-,44745085,N,,0,0,0,Y
2025.02.16,18:28,본인 우리은행 포인트플러스 GRANDE(9*3*),스타벅스코리아,커피전문점,"15,800",일시불,-,22993084,N,,0,0,0,Y
2025.02.15,20:48,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,62869083,N,,0,0,0,Y
2025.02.15,20:36,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠우쿠우 구로점,일식(횟집),"69,800",일시불,-,69729082,N,,0,0,0,Y
2025.02.15,16:06,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_Google Play,간편결제(온라인),"9,900",일시불,-,43841081,N,,0,0,0,Y
2025.02.14,14:11,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"3,300",일시불,-,68393080,N,,0,0,0,Y
2025.02.14,11:43,본인 우리은행 포인트플러스 GRANDE(9*3*),카페니트,커피전문점,"3,500",일시불,-,53689079,N,,0,0,0,Y
2025.02.14,10:56,본인 우리은행 포인트플러스 GRANDE(9*3*),윅앤드위켄드,커피전문점,"12,500",일시불,-,58208078,N,,0,0,0,Y
2025.02.13,18:32,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"11,100",일시불,-,67237077,N,,0,0,0,Y
2025.02.13,17:49,본인 우리은행 포인트플러스 GRANDE(9*3*),미스사이공 신도림점,기타일반음식,"11,000",일시불,-,59694076,N,,0,0,0,Y
2025.02.13,17:47,본인 우리은행 포인트플러스 GRANDE(9*3*),플러스약국,약국,"6,000",일시불,-,38793075,N,,0,0,0,Y
2025.02.12,17:23,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,57765074,N,,0,0,0,Y
2025.02.11,18:53,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,66512073,N,,0,0,0,Y
2025.02.11,17:54,본인 우리은행 포인트플러스 GRANDE(9*3*),싸다김밥 신도림역점,기타일반음식,"9,000",일시불,-,50132072,N,,0,0,0,Y
2025.02.11,12:54,본인 우리은행 포인트플러스 GRANDE(9*3*),SK텔레콤(자동납부),통신비(시청료),"76,350",일시불,-,54773071,N,,0,0,0,Y
2025.02.10,16:56,본인 우리은행 포인트플러스 GRANDE(9*3*),신도림서울본재활의학과의원,병원,"20,500",일시불,-,38148070,N,,0,0,0,Y
2025.02.10,16:35,본인 우리은행 포인트플러스 GRANDE(9*3*),컬리_컬리페이_컬리_신용카드,PG(온라인),"32,400",일시불,-,21559069,N,,0,0,0,Y
2025.02.10,13:56,본인 우리은행 포인트플러스 GRANDE(9*3*),바나나코퍼레이션_(주)바나나코퍼레이션,PG(온라인),"20,700",일시불,-,39202068,N,,0,0,0,Y
2025.02.09,3:24,본인 우리은행 포인트플러스 GRANDE(9*3*),푸드나무_주식회사 푸드나무,PG(온라인),"37,800",일시불,-,26719067,N,,0,0,0,Y
2025.02.08,16:59,본인 우리은행 포인트플러스 GRANDE(9*3*),스타벅스코리아,커피전문점,"4,000",일시불,-,62289066,N,,0,0,0,Y
2025.02.08,14:14,본인 우리은행 포인트플러스 GRANDE(9*3*),브래댄코(고척점),제과점/아이스크림점,"11,600",일시불,-,41491065,N,,0,0,0,Y
2025.02.06,19:35,본인 우리은행 포인트플러스 GRANDE(9*3*),말릭(Malic),커피전문점,"13,500",일시불,-,57629064,N,,0,0,0,Y
2025.02.06,19:13,본인 우리은행 포인트플러스 GRANDE(9*3*),샤브로21 서교,한식(한정식),"9,000",일시불,-,20902063,N,,0,0,0,Y
2025.02.06,17:16,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)교보문고,서적(서점),"15,400",일시불,-,68537062,N,,0,0,0,Y
2025.02.05,18:30,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이)_쿠팡(쿠페이),PG(온라인),"47,520",일시불,-,25426061,N,,0,0,0,Y
2025.02.05,12:22,본인 우리은행 포인트플러스 GRANDE(9*3*),홈플러스신도림점,할인점,"8,200",일시불,-,34570060,N,,0,0,0,Y
2025.02.05,9:46,본인 우리은행 포인트플러스 GRANDE(9*3*),티머니택시(법인)_4,택시,"8,300",일시불,-,63479059,N,,0,0,0,Y
2025.02.04,22:13,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이)_쿠팡(쿠페이),PG(온라인),"47,850",일시불,-,46000058,N,,0,0,0,Y
2025.02.04,22:09,본인 우리은행 포인트플러스 GRANDE(9*3*),컬리_컬리페이_컬리_신용카드,PG(온라인),"29,520",일시불,-,38739057,N,,0,0,0,Y
2025.02.04,18:44,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 리베르 구로1지점,기타(용역)서비스,"2,500",일시불,-,37541056,N,,0,0,0,Y
2025.02.04,18:41,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 리베르 구로1지점,기타(용역)서비스,"9,250",일시불,-,58815055,N,,0,0,0,Y
2025.02.03,9:28,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25고척점,편의점,"2,000",일시불,-,39444054,N,,0,0,0,Y
2025.02.02,18:03,본인 우리은행 포인트플러스 GRANDE(9*3*),만리향,중식,"9,000",일시불,-,41852053,N,,0,0,0,Y
2025.02.02,14:27,본인 우리은행 포인트플러스 GRANDE(9*3*),오피니언,커피전문점,"6,000",일시불,-,60342052,N,,0,0,0,Y
2025.02.01,18:58,본인 우리은행 포인트플러스 GRANDE(9*3*),뽑자고,유원지/놀이시설,"1,000",일시불,-,53853051,N,,0,0,0,Y
2025.02.01,18:57,본인 우리은행 포인트플러스 GRANDE(9*3*),뽑자고,유원지/놀이시설,"1,000",일시불,-,44654050,N,,0,0,0,Y
2025.02.01,18:56,본인 우리은행 포인트플러스 GRANDE(9*3*),뽑자고,유원지/놀이시설,"1,000",일시불,-,22772049,N,,0,0,0,Y
2025.02.01,15:33,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐스애비뉴(7th Avenue),커피전문점,"17,600",일시불,-,58361048,N,,0,0,0,Y
2025.01.31,13:48,본인 우리은행 포인트플러스 GRANDE(9*3*),케이앤아이테크,대여전문업(도서/웨딩/의상),"2,000",일시불,-,56386047,N,,0,0,0,Y
2025.01.31,13:21,본인 우리은행 포인트플러스 GRANDE(9*3*),스마트백평치과의원,치과,"50,000",일시불,-,36248046,N,,0,0,0,Y
2025.01.31,1:39,본인 우리은행 포인트플러스 GRANDE(9*3*),나이스결제대행(주)_주식회사 부크크,PG(온라인),"7,900",일시불,-,44915045,N,,0,0,0,Y
2025.01.30,23:29,본인 우리은행 포인트플러스 GRANDE(9*3*),쿠팡(쿠페이)_쿠팡(쿠페이),PG(온라인),"46,260",일시불,-,39697044,N,,0,0,0,Y
2025.01.30,23:28,본인 우리은행 포인트플러스 GRANDE(9*3*),컬리_컬리페이_컬리_신용카드,PG(온라인),"27,181",일시불,-,68974043,N,,0,0,0,Y
2025.01.30,23:22,본인 우리은행 포인트플러스 GRANDE(9*3*),푸드나무_주식회사 푸드나무,PG(온라인),"36,350",일시불,-,63431042,N,,0,0,0,Y
2025.01.30,17:33,본인 우리은행 포인트플러스 GRANDE(9*3*),브런치빈 신도림점,양식,"12,900",일시불,-,40945041,N,,0,0,0,Y
2025.01.30,14:09,본인 우리은행 포인트플러스 GRANDE(9*3*),다이소 고척동점,가정생활용품,"4,000",일시불,-,27305040,N,,0,0,0,Y
2025.01.30,12:51,본인 우리은행 포인트플러스 GRANDE(9*3*),카카오(상품권),상품권(온라인),"30,000",일시불,-,38720039,N,,0,0,0,Y
2025.01.30,12:02,본인 우리은행 포인트플러스 GRANDE(9*3*),카카오_다날,PG(온라인),"22,800",일시불,-,55337038,Y,2025.01.30,"-22,800",,0,N
2025.01.27,14:30,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_주식회사 우아한형제들,PG(온라인),"23,300",일시불,-,28409037,N,,0,0,0,Y
2025.01.26,19:09,본인 우리은행 포인트플러스 GRANDE(9*3*),투썸플레이스 동양미래대점,커피전문점,"3,800",일시불,-,36009036,N,,0,0,0,Y
2025.01.26,16:15,본인 우리은행 포인트플러스 GRANDE(9*3*),로프커피(LOAF COFFEE),커피전문점,"4,000",일시불,-,53603035,N,,0,0,0,Y
2025.01.26,14:32,본인 우리은행 포인트플러스 GRANDE(9*3*),티머니택시_0,PG택시,"12,800",일시불,-,31279034,N,,0,0,0,Y
2025.01.25,15:26,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"8,300",일시불,-,61699033,N,,0,0,0,Y
2025.01.25,14:51,본인 우리은행 포인트플러스 GRANDE(9*3*),홈플러스신도림점,할인점,"10,000",일시불,-,60688032,N,,0,0,0,Y
2025.01.25,14:50,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"11,000",일시불,-,46947031,N,,0,0,0,Y
2025.01.24,20:36,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"5,400",일시불,-,37537030,N,,0,0,0,Y
2025.01.24,17:22,본인 우리은행 포인트플러스 GRANDE(9*3*),매머드익스프레스 신도림점,커피전문점,"3,200",일시불,-,43898029,N,,0,0,0,Y
2025.01.24,16:34,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"3,300",일시불,-,36218028,N,,0,0,0,Y
2025.01.23,17:59,본인 우리은행 포인트플러스 GRANDE(9*3*),프레퍼스 다이어트 푸드 신도림점,기타일반음식,"9,900",일시불,-,27254027,N,,0,0,0,Y
2025.01.23,11:03,본인 우리은행 포인트플러스 GRANDE(9*3*),KCP_3_이지픽스,PG_우대,"26,500",일시불,-,25802026,N,,0,0,0,Y
2025.01.22,20:43,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스(GS)25 고척공원점,편의점,700,일시불,-,66006025,N,,0,0,0,Y
2025.01.22,20:27,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스(GS)25 고척공원점,편의점,"4,600",일시불,-,42819024,N,,0,0,0,Y
2025.01.22,1:08,본인 우리은행 포인트플러스 GRANDE(9*3*),세외수입_KICC(인터넷)_1_한국데이터산업,PG_우대,"50,000",일시불,-,62126023,N,,0,0,0,Y
2025.01.21,19:02,본인 우리은행 포인트플러스 GRANDE(9*3*),뚜레쥬르 신도림역점,제과점/아이스크림점,"8,250",일시불,-,43187022,N,,0,0,0,Y
2025.01.21,14:52,본인 우리은행 포인트플러스 GRANDE(9*3*),던킨도너츠 신도림홈플러스점,제과점/아이스크림점,"7,140",일시불,-,27411021,N,,0,0,0,Y
2025.01.21,13:53,본인 우리은행 포인트플러스 GRANDE(9*3*),이니시스_3_주식회사데,PG_우대,"27,900",일시불,-,54700020,N,,0,0,0,Y
2025.01.20,20:09,본인 우리은행 포인트플러스 GRANDE(9*3*),시크릿메이트샤리마,커피전문점,"25,000",일시불,-,53780019,N,,0,0,0,Y
2025.01.20,19:28,본인 우리은행 포인트플러스 GRANDE(9*3*),필약국,약국,"11,500",일시불,-,66230018,N,,0,0,0,Y
2025.01.20,18:44,본인 우리은행 포인트플러스 GRANDE(9*3*),(주) 제이와이엠씨 정육면체,한식(한정식),"28,500",일시불,-,30242017,N,,0,0,0,Y
2025.01.20,16:39,본인 우리은행 포인트플러스 GRANDE(9*3*),연세대학교 의료원,종합병원,"35,500",일시불,-,48306016,N,,0,0,0,Y
2025.01.20,15:13,본인 우리은행 포인트플러스 GRANDE(9*3*),카카오_멜론,PG(오프라인),"8,690",일시불,-,43492015,N,,0,0,0,Y
2025.01.20,14:51,본인 우리은행 포인트플러스 GRANDE(9*3*),연세대학교 의료원,종합병원,"26,800",일시불,-,48778014,N,,0,0,0,Y
2025.01.20,14:08,본인 우리은행 포인트플러스 GRANDE(9*3*),더 파이홀,커피전문점,"6,000",일시불,-,29433013,N,,0,0,0,Y
2025.01.20,13:56,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)다이소아성산업,연쇄점,"3,000",일시불,-,29664012,N,,0,0,0,Y
2025.01.20,13:13,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"24,300",일시불,-,55224011,N,,0,0,0,Y
2025.01.19,17:01,본인 우리은행 포인트플러스 GRANDE(9*3*),오늘제빵소,제과점/아이스크림점,"2,000",일시불,-,42775010,N,,0,0,0,Y
2025.01.19,16:42,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브네트웍스(주)신도림점,화장품,700,일시불,-,32032009,N,,0,0,0,Y
2025.01.19,16:36,본인 우리은행 포인트플러스 GRANDE(9*3*),홈플러스신도림점,할인점,"10,000",일시불,-,25670008,N,,0,0,0,Y
2025.01.19,12:05,본인 우리은행 포인트플러스 GRANDE(9*3*),카오시암,기타일반음식,"15,000",일시불,-,55350007,N,,0,0,0,Y
2025.01.18,16:35,본인 우리은행 포인트플러스 GRANDE(9*3*),파수쿠찌 디큐브아트센터,커피전문점,"6,600",일시불,-,34577006,N,,0,0,0,Y
2025.01.18,15:46,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"22,000",일시불,-,33351005,N,,0,0,0,Y
2025.01.18,14:19,본인 우리은행 포인트플러스 GRANDE(9*3*),프레퍼스 다이어트 푸드 신도림점,기타일반음식,"7,900",일시불,-,24185004,N,,0,0,0,Y
2025.01.18,11:43,본인 우리은행 포인트플러스 GRANDE(9*3*),콘피(confi),커피전문점,"5,500",일시불,-,28474003,N,,0,0,0,Y
2025.01.17,20:28,본인 우리은행 포인트플러스 GRANDE(9*3*),글라스헌터안경원,안경점,"104,000",할부,3 개월,68147002,N,,0,0,0,Y
2025.01.17,20:02,본인 우리은행 포인트플러스 GRANDE(9*3*),프레퍼스 다이어트 푸드 신도림점,기타일반음식,"9,900",일시불,-,41268001,N,,0,0,0,Y
2025.01.17,14:15,본인 우리은행 포인트플러스 GRANDE(9*3*),투썸플레이스 동양미래대점,커피전문점,"3,800",일시불,-,53793999,N,,0,0,0,Y
2025.01.17,13:37,본인 우리은행 포인트플러스 GRANDE(9*3*),섹타나인_코페이_비인증_일반_주식회사,PG(오프라인),"12,800",일시불,-,27022998,N,,0,0,0,Y
